"Date","Price","Open","High","Low","Change %"
"Sep 03, 2019","4.1678","4.1858","4.1864","4.1505","-0.43%"
"Sep 02, 2019","4.1857","4.1440","4.1894","4.1410","0.99%"
"Aug 30, 2019","4.1445","4.1693","4.1712","4.1202","-0.58%"
"Aug 29, 2019","4.1685","4.1691","4.1779","4.1423","0.02%"
"Aug 28, 2019","4.1677","4.1264","4.1690","4.1263","0.91%"
"Aug 27, 2019","4.1300","4.1573","4.1949","4.1206","-0.65%"
"Aug 26, 2019","4.1569","4.1200","4.1693","4.1030","0.91%"
"Aug 23, 2019","4.1196","4.0704","4.1324","4.0500","1.21%"
"Aug 22, 2019","4.0704","4.0262","4.0818","4.0168","1.10%"
"Aug 21, 2019","4.0260","4.0539","4.0549","4.0134","-0.66%"
"Aug 20, 2019","4.0529","4.0743","4.0749","4.0261","-0.52%"
"Aug 19, 2019","4.0740","4.0030","4.0760","3.9904","1.71%"
"Aug 16, 2019","4.0054","3.9917","4.0083","3.9754","0.37%"
"Aug 15, 2019","3.9908","4.0516","4.0522","3.9790","-1.52%"
"Aug 14, 2019","4.0522","3.9637","4.0540","3.9630","2.21%"
"Aug 13, 2019","3.9646","3.9849","4.0128","3.9448","-0.52%"
"Aug 12, 2019","3.9853","3.9402","4.0132","3.9390","1.13%"
"Aug 09, 2019","3.9406","3.9195","3.9502","3.9191","0.56%"
"Aug 08, 2019","3.9188","3.9690","3.9697","3.9179","-1.24%"
"Aug 07, 2019","3.9682","3.9615","3.9929","3.9450","0.20%"
"Aug 06, 2019","3.9603","3.9760","3.9864","3.9358","-0.44%"
"Aug 05, 2019","3.9778","3.8864","3.9789","3.8864","2.30%"
"Aug 02, 2019","3.8883","3.8403","3.8935","3.8388","1.29%"
"Aug 01, 2019","3.8388","3.8154","3.8612","3.8107","0.69%"
"Jul 31, 2019","3.8125","3.7896","3.8238","3.7478","0.60%"
"Jul 30, 2019","3.7896","3.7818","3.7998","3.7752","0.22%"
"Jul 29, 2019","3.7813","3.7748","3.8012","3.7747","0.16%"
"Jul 26, 2019","3.7753","3.7791","3.7945","3.7591","-0.08%"
"Jul 25, 2019","3.7783","3.7740","3.8068","3.7550","0.15%"
"Jul 24, 2019","3.7726","3.7742","3.7791","3.7519","-0.02%"
"Jul 23, 2019","3.7735","3.7406","3.7801","3.7405","0.89%"
"Jul 22, 2019","3.7403","3.7462","3.7483","3.7292","-0.21%"
"Jul 19, 2019","3.7481","3.7188","3.7543","3.7188","0.79%"
"Jul 18, 2019","3.7187","3.7641","3.7642","3.7178","-1.18%"
"Jul 17, 2019","3.7632","3.7685","3.7687","3.7540","-0.13%"
"Jul 16, 2019","3.7680","3.7552","3.7717","3.7517","0.33%"
"Jul 15, 2019","3.7555","3.7365","3.7583","3.7278","0.53%"
"Jul 12, 2019","3.7358","3.7563","3.7636","3.7296","-0.48%"
"Jul 11, 2019","3.7540","3.7539","3.7672","3.7345","-0.01%"
"Jul 10, 2019","3.7543","3.7887","3.7943","3.7503","-1.20%"
"Jul 09, 2019","3.8000","3.8073","3.8073","3.8005","-0.17%"
"Jul 08, 2019","3.8063","3.8160","3.8175","3.7988","-0.40%"
"Jul 05, 2019","3.8215","3.8022","3.8386","3.7978","0.54%"
"Jul 04, 2019","3.8008","3.8266","3.8300","3.7834","-0.65%"
"Jul 03, 2019","3.8258","3.8456","3.8752","3.8150","-0.49%"
"Jul 02, 2019","3.8447","3.8408","3.8812","3.8180","0.12%"
"Jul 01, 2019","3.8401","3.8373","3.8492","3.8089","-0.30%"
"Jun 28, 2019","3.8518","3.8193","3.8520","3.8136","0.85%"
"Jun 27, 2019","3.8194","3.8461","3.8733","3.8172","-0.62%"
"Jun 26, 2019","3.8433","3.8469","3.8586","3.8305","-0.12%"
"Jun 25, 2019","3.8478","3.8272","3.8596","3.8182","0.60%"
"Jun 24, 2019","3.8248","3.8220","3.8381","3.8066","0.15%"
"Jun 21, 2019","3.8190","3.8317","3.8463","3.8127","-0.51%"
"Jun 20, 2019","3.8386","3.8386","3.8395","3.8386","-0.01%"
"Jun 19, 2019","3.8388","3.8606","3.8844","3.8383","-0.54%"
"Jun 18, 2019","3.8595","3.8893","3.8893","3.8486","-0.74%"
"Jun 17, 2019","3.8881","3.8977","3.9249","3.8797","-0.19%"
"Jun 14, 2019","3.8956","3.8491","3.9139","3.8480","1.22%"
"Jun 13, 2019","3.8485","3.8672","3.8674","3.8345","-0.48%"
"Jun 12, 2019","3.8669","3.8574","3.8723","3.8296","0.26%"
"Jun 11, 2019","3.8569","3.8870","3.8870","3.8423","-0.78%"
"Jun 10, 2019","3.8874","3.8760","3.8996","3.8668","0.26%"
"Jun 07, 2019","3.8774","3.8793","3.8858","3.8496","-0.05%"
"Jun 06, 2019","3.8795","3.8812","3.8881","3.8567","-0.03%"
"Jun 05, 2019","3.8808","3.8576","3.9039","3.8365","0.69%"
"Jun 04, 2019","3.8542","3.8863","3.8898","3.8482","-0.80%"
"Jun 03, 2019","3.8851","3.9232","3.9344","3.8822","-0.94%"
"May 31, 2019","3.9218","3.9799","3.9986","3.9086","-1.50%"
"May 30, 2019","3.9816","3.9743","3.9937","3.9544","0.19%"
"May 29, 2019","3.9742","4.0248","4.0409","3.9679","-1.24%"
"May 28, 2019","4.0243","4.0430","4.0541","4.0101","-0.41%"
"May 27, 2019","4.0410","4.0131","4.0431","4.0040","0.49%"
"May 24, 2019","4.0213","4.0416","4.0479","4.0086","-0.45%"
"May 23, 2019","4.0394","4.0402","4.0716","4.0253","-0.01%"
"May 22, 2019","4.0400","4.0394","4.0531","4.0068","0.03%"
"May 21, 2019","4.0387","4.0967","4.1138","4.0331","-1.41%"
"May 20, 2019","4.0963","4.1013","4.1221","4.0777","-0.08%"
"May 17, 2019","4.0997","4.0479","4.1133","4.0474","1.31%"
"May 16, 2019","4.0467","4.0013","4.0546","3.9938","1.14%"
"May 15, 2019","4.0012","3.9764","4.0219","3.9736","0.67%"
"May 14, 2019","3.9745","3.9935","3.9953","3.9660","-0.45%"
"May 13, 2019","3.9925","3.9771","4.0050","3.9727","0.91%"
"May 10, 2019","3.9566","3.9467","3.9738","3.9363","0.28%"
"May 09, 2019","3.9456","3.9276","3.9815","3.9276","0.45%"
"May 08, 2019","3.9279","3.9705","3.9783","3.9252","-1.06%"
"May 07, 2019","3.9700","3.9705","4.0003","3.9639","0.04%"
"May 06, 2019","3.9683","3.9383","3.9747","3.9378","0.77%"
"May 03, 2019","3.9378","3.9667","3.9683","3.9306","-0.70%"
"May 02, 2019","3.9654","3.9200","3.9721","3.9175","1.17%"
"May 01, 2019","3.9195","3.9196","3.9220","3.9176","-0.03%"
"Apr 30, 2019","3.9207","3.9455","3.9573","3.9128","-0.60%"
"Apr 29, 2019","3.9442","3.9300","3.9461","3.9207","0.39%"
"Apr 26, 2019","3.9288","3.9502","3.9759","3.9197","-0.61%"
"Apr 25, 2019","3.9530","3.9910","4.0065","3.9462","-0.98%"
"Apr 24, 2019","3.9922","3.9214","3.9943","3.9186","1.85%"
"Apr 23, 2019","3.9197","3.9360","3.9642","3.9121","-0.41%"
"Apr 22, 2019","3.9358","3.9270","3.9393","3.9130","0.25%"
"Apr 19, 2019","3.9260","3.9272","3.9275","3.9272","-0.00%"
"Apr 18, 2019","3.9261","3.9399","3.9518","3.9039","-0.28%"
"Apr 17, 2019","3.9373","3.9051","3.9476","3.8856","0.88%"
"Apr 16, 2019","3.9031","3.8724","3.9083","3.8681","0.80%"
"Apr 15, 2019","3.8720","3.8819","3.8909","3.8591","-0.24%"
"Apr 12, 2019","3.8812","3.8585","3.9081","3.8570","0.63%"
"Apr 11, 2019","3.8570","3.8253","3.8633","3.8253","0.84%"
"Apr 10, 2019","3.8247","3.8510","3.8549","3.8147","-0.66%"
"Apr 09, 2019","3.8502","3.8495","3.8646","3.8459","0.03%"
"Apr 08, 2019","3.8490","3.8728","3.8772","3.8417","-0.62%"
"Apr 05, 2019","3.8730","3.8589","3.8768","3.8420","0.36%"
"Apr 04, 2019","3.8590","3.8708","3.8876","3.8472","-0.28%"
"Apr 03, 2019","3.8700","3.8538","3.8824","3.8327","0.42%"
"Apr 02, 2019","3.8537","3.8523","3.8800","3.8483","0.05%"
"Apr 01, 2019","3.8518","3.8897","3.8932","3.8492","-1.86%"
"Mar 29, 2019","3.9247","3.9016","3.9347","3.8679","0.61%"
"Mar 28, 2019","3.9010","3.9927","4.0159","3.8982","-2.32%"
"Mar 27, 2019","3.9935","3.8739","4.0019","3.8725","3.00%"
"Mar 26, 2019","3.8773","3.8529","3.8794","3.8333","0.59%"
"Mar 25, 2019","3.8544","3.9047","3.9374","3.8438","-1.35%"
"Mar 22, 2019","3.9071","3.7928","3.9169","3.7928","3.01%"
"Mar 21, 2019","3.7930","3.7761","3.8382","3.7639","0.44%"
"Mar 20, 2019","3.7763","3.7921","3.7994","3.7386","-0.34%"
"Mar 19, 2019","3.7891","3.7912","3.8001","3.7647","-0.06%"
"Mar 18, 2019","3.7915","3.8161","3.8277","3.7832","-0.60%"
"Mar 15, 2019","3.8144","3.8453","3.8725","3.8081","-0.78%"
"Mar 14, 2019","3.8443","3.8157","3.8556","3.8142","0.78%"
"Mar 13, 2019","3.8147","3.8113","3.8352","3.7995","0.09%"
"Mar 12, 2019","3.8114","3.8399","3.8445","3.8009","-0.75%"
"Mar 11, 2019","3.8403","3.8678","3.8685","3.8342","-0.69%"
"Mar 08, 2019","3.8668","3.8708","3.9032","3.8493","-0.09%"
"Mar 07, 2019","3.8704","3.8405","3.9028","3.8159","0.79%"
"Mar 06, 2019","3.8401","3.7763","3.8451","3.7746","1.71%"
"Mar 05, 2019","3.7755","3.7755","3.7755","3.7755","0.00%"
"Mar 04, 2019","3.7755","3.7742","3.7755","3.7742","0.01%"
"Mar 01, 2019","3.7752","3.7511","3.7957","3.7456","0.63%"
"Feb 28, 2019","3.7514","3.7258","3.7592","3.7171","0.61%"
"Feb 27, 2019","3.7287","3.7444","3.7478","3.7217","-0.54%"
"Feb 26, 2019","3.7489","3.7519","3.7666","3.7378","-0.09%"
"Feb 25, 2019","3.7521","3.7468","3.7523","3.7193","0.10%"
"Feb 22, 2019","3.7485","3.7683","3.7683","3.7262","-0.56%"
"Feb 21, 2019","3.7696","3.7256","3.7721","3.7149","1.12%"
"Feb 20, 2019","3.7277","3.7243","3.7372","3.6900","0.12%"
"Feb 19, 2019","3.7231","3.7334","3.7449","3.7029","-0.33%"
"Feb 18, 2019","3.7353","3.7012","3.7422","3.7012","0.93%"
"Feb 15, 2019","3.7008","3.7203","3.7264","3.6983","-0.60%"
"Feb 14, 2019","3.7233","3.7514","3.7952","3.7137","-0.83%"
"Feb 13, 2019","3.7544","3.7104","3.7619","3.7104","1.20%"
"Feb 12, 2019","3.7098","3.7437","3.7470","3.7021","-1.27%"
"Feb 11, 2019","3.7577","3.7312","3.7747","3.7274","0.76%"
"Feb 08, 2019","3.7292","3.7195","3.7477","3.7027","0.34%"
"Feb 07, 2019","3.7167","3.6996","3.7375","3.6990","0.50%"
"Feb 06, 2019","3.6983","3.6696","3.7161","3.6672","0.78%"
"Feb 05, 2019","3.6698","3.6637","3.6846","3.6610","0.03%"
"Feb 04, 2019","3.6687","3.6597","3.6877","3.6592","0.25%"
"Feb 01, 2019","3.6597","3.6455","3.6822","3.6376","0.43%"
"Jan 31, 2019","3.6440","3.6865","3.6865","3.6358","-1.11%"
"Jan 30, 2019","3.6850","3.7205","3.7321","3.6741","-0.95%"
"Jan 29, 2019","3.7202","3.7617","3.7648","3.7150","-1.11%"
"Jan 28, 2019","3.7619","3.7780","3.7878","3.7500","-0.24%"
"Jan 25, 2019","3.7708","3.7713","3.7713","3.7708","-0.07%"
"Jan 24, 2019","3.7733","3.7746","3.7955","3.7381","0.19%"
"Jan 23, 2019","3.7663","3.7943","3.8134","3.7561","-1.28%"
"Jan 22, 2019","3.8152","3.7545","3.8173","3.7457","1.60%"
"Jan 21, 2019","3.7550","3.7609","3.7811","3.7541","0.09%"
"Jan 18, 2019","3.7517","3.7480","3.7743","3.7285","0.03%"
"Jan 17, 2019","3.7504","3.7329","3.7744","3.7262","0.37%"
"Jan 16, 2019","3.7366","3.7151","3.7381","3.7084","0.52%"
"Jan 15, 2019","3.7172","3.7024","3.7325","3.6947","0.49%"
"Jan 14, 2019","3.6991","3.7121","3.7357","3.6846","-0.33%"
"Jan 11, 2019","3.7113","3.6943","3.7300","3.6913","0.02%"
"Jan 10, 2019","3.7105","3.6807","3.7249","3.6746","0.81%"
"Jan 09, 2019","3.6807","3.7138","3.7155","3.6743","-0.88%"
"Jan 08, 2019","3.7133","3.7373","3.7412","3.7034","-0.60%"
"Jan 07, 2019","3.7356","3.7139","3.7384","3.6898","0.54%"
"Jan 04, 2019","3.7155","3.7593","3.7850","3.7088","-1.09%"
"Jan 03, 2019","3.7565","3.7960","3.8074","3.7376","-0.88%"
"Jan 02, 2019","3.7900","3.8786","3.8971","3.7828","-2.35%"
"Jan 01, 2019","3.8813","3.8813","3.8813","3.8813","0.00%"
"Dec 31, 2018","3.8813","3.8813","3.8813","3.8813","0.00%"
"Dec 28, 2018","3.8813","3.8769","3.8956","3.8298","0.20%"
"Dec 27, 2018","3.8735","3.9202","3.9456","3.8685","-1.24%"
"Dec 26, 2018","3.9220","3.9040","3.9405","3.8918","0.46%"
"Dec 25, 2018","3.9040","3.9040","3.9040","3.9040","0.00%"
"Dec 24, 2018","3.9040","3.9040","3.9040","3.9040","0.00%"
"Dec 21, 2018","3.9040","3.8408","3.9071","3.8393","1.61%"
"Dec 20, 2018","3.8422","3.8971","3.8971","3.8327","-1.42%"
"Dec 19, 2018","3.8977","3.9015","3.9138","3.8634","-0.38%"
"Dec 18, 2018","3.9124","3.8970","3.9173","3.8836","0.33%"
"Dec 17, 2018","3.8995","3.9173","3.9285","3.8772","-0.45%"
"Dec 14, 2018","3.9171","3.9113","3.9210","3.8877","0.67%"
"Dec 13, 2018","3.8911","3.8551","3.8974","3.8507","0.92%"
"Dec 12, 2018","3.8555","3.8936","3.8997","3.8362","-1.24%"
"Dec 11, 2018","3.9040","3.9202","3.9226","3.8876","-0.36%"
"Dec 10, 2018","3.9181","3.9076","3.9455","3.8914","0.27%"
"Dec 07, 2018","3.9075","3.8817","3.9239","3.8571","0.73%"
"Dec 06, 2018","3.8793","3.8910","3.9445","3.8733","0.28%"
"Dec 05, 2018","3.8686","3.8517","3.8832","3.8341","0.42%"
"Dec 04, 2018","3.8525","3.8290","3.8675","3.8177","0.27%"
"Dec 03, 2018","3.8423","3.8677","3.8677","3.8161","-0.64%"
"Nov 30, 2018","3.8669","3.8496","3.8888","3.8380","0.37%"
"Nov 29, 2018","3.8527","3.8516","3.8752","3.8331","0.04%"
"Nov 28, 2018","3.8510","3.8790","3.8878","3.8317","-0.62%"
"Nov 27, 2018","3.8752","3.9228","3.9241","3.8619","-1.67%"
"Nov 26, 2018","3.9410","3.8184","3.9452","3.8171","2.94%"
"Nov 23, 2018","3.8283","3.8035","3.8306","3.7948","0.63%"
"Nov 22, 2018","3.8045","3.7904","3.8269","3.7902","0.18%"
"Nov 21, 2018","3.7976","3.7560","3.8034","3.7560","1.08%"
"Nov 20, 2018","3.7572","3.7563","3.7572","3.7563","0.01%"
"Nov 19, 2018","3.7570","3.7473","3.7736","3.7427","0.36%"
"Nov 16, 2018","3.7435","3.7723","3.7827","3.7296","-1.08%"
"Nov 15, 2018","3.7843","3.7843","3.7843","3.7843","0.01%"
"Nov 14, 2018","3.7841","3.8032","3.8194","3.7661","-0.50%"
"Nov 13, 2018","3.8032","3.7561","3.8313","3.7529","0.95%"
"Nov 12, 2018","3.7675","3.7487","3.7696","3.7361","0.91%"
"Nov 09, 2018","3.7335","3.7610","3.7750","3.7252","-0.72%"
"Nov 08, 2018","3.7605","3.7297","3.7642","3.7158","0.77%"
"Nov 07, 2018","3.7318","3.7618","3.7874","3.7220","-0.79%"
"Nov 06, 2018","3.7615","3.7270","3.7701","3.7237","0.95%"
"Nov 05, 2018","3.7262","3.6968","3.7326","3.6910","0.80%"
"Nov 02, 2018","3.6968","3.7039","3.7039","3.6963","-0.12%"
"Nov 01, 2018","3.7012","3.7231","3.7241","3.6799","-0.56%"
"Oct 31, 2018","3.7220","3.6969","3.7445","3.6854","0.67%"
"Oct 30, 2018","3.6974","3.7175","3.7359","3.6768","-0.57%"
"Oct 29, 2018","3.7187","3.6437","3.7226","3.5819","2.08%"
"Oct 26, 2018","3.6429","3.7059","3.7302","3.6395","-1.70%"
"Oct 25, 2018","3.7058","3.7361","3.7361","3.6818","-0.78%"
"Oct 24, 2018","3.7350","3.6950","3.7475","3.6827","1.10%"
"Oct 23, 2018","3.6942","3.6883","3.7237","3.6856","0.22%"
"Oct 22, 2018","3.6860","3.6954","3.7214","3.6698","-0.78%"
"Oct 19, 2018","3.7149","3.7220","3.7273","3.6875","-0.18%"
"Oct 18, 2018","3.7216","3.6875","3.7313","3.6726","0.92%"
"Oct 17, 2018","3.6875","3.7242","3.7460","3.6640","-1.01%"
"Oct 16, 2018","3.7252","3.7355","3.7363","3.6913","-0.28%"
"Oct 15, 2018","3.7357","3.7561","3.7645","3.7125","-1.25%"
"Oct 12, 2018","3.7830","3.7838","3.7838","3.7824","0.05%"
"Oct 11, 2018","3.7812","3.7565","3.7858","3.7159","0.68%"
"Oct 10, 2018","3.7555","3.7163","3.7687","3.7109","1.08%"
"Oct 09, 2018","3.7155","3.7818","3.7911","3.7005","-1.68%"
"Oct 08, 2018","3.7790","3.7275","3.7826","3.7094","-1.62%"
"Oct 05, 2018","3.8413","3.8742","3.8950","3.8376","-0.86%"
"Oct 04, 2018","3.8745","3.9017","3.9355","3.8732","-0.69%"
"Oct 03, 2018","3.9015","3.9415","3.9415","3.8220","-1.01%"
"Oct 02, 2018","3.9414","4.0186","4.0188","3.9058","-1.91%"
"Oct 01, 2018","4.0181","4.0500","4.0633","4.0037","-0.77%"
"Sep 28, 2018","4.0491","4.0147","4.0580","3.9898","0.92%"
"Sep 27, 2018","4.0123","4.0343","4.0553","3.9665","-0.49%"
"Sep 26, 2018","4.0322","4.0792","4.0945","4.0095","-1.07%"
"Sep 25, 2018","4.0757","4.0893","4.1418","4.0682","-0.42%"
"Sep 24, 2018","4.0928","4.0656","4.0975","4.0362","1.02%"
"Sep 21, 2018","4.0516","4.0770","4.0958","4.0278","-0.63%"
"Sep 20, 2018","4.0771","4.1273","4.1311","4.0671","-1.32%"
"Sep 19, 2018","4.1315","4.1631","4.1762","4.0976","-0.69%"
"Sep 18, 2018","4.1604","4.1342","4.1651","4.1174","0.68%"
"Sep 17, 2018","4.1324","4.1744","4.2041","4.1159","-1.00%"
"Sep 14, 2018","4.1742","4.2063","4.2105","4.1579","-0.80%"
"Sep 13, 2018","4.2077","4.1616","4.2101","4.1244","1.20%"
"Sep 12, 2018","4.1579","4.1528","4.1677","4.1106","0.11%"
"Sep 11, 2018","4.1535","4.0864","4.1798","4.0864","1.63%"
"Sep 10, 2018","4.0867","4.0679","4.1280","4.0524","0.67%"
"Sep 07, 2018","4.0597","4.0597","4.0597","4.0597","0.02%"
"Sep 06, 2018","4.0590","4.1448","4.1658","4.0357","-2.11%"
"Sep 05, 2018","4.1466","4.1570","4.1863","4.1119","-0.33%"
"Sep 04, 2018","4.1602","4.1566","4.1908","4.1375","0.03%"
"Sep 03, 2018","4.1590","4.0926","4.1606","4.0916","2.55%"
"Aug 31, 2018","4.0556","4.1486","4.1776","4.0532","-2.26%"
"Aug 30, 2018","4.1495","4.1057","4.2150","4.1029","1.02%"
"Aug 29, 2018","4.1074","4.1389","4.1647","4.1016","-0.65%"
"Aug 28, 2018","4.1342","4.0797","4.1475","4.0617","1.39%"
"Aug 27, 2018","4.0775","4.1055","4.1144","4.0470","-0.60%"
"Aug 24, 2018","4.1020","4.1146","4.1326","4.0720","-0.33%"
"Aug 23, 2018","4.1155","4.0418","4.1284","4.0408","1.81%"
"Aug 22, 2018","4.0425","4.0507","4.0915","4.0312","-0.13%"
"Aug 21, 2018","4.0477","3.9697","4.0533","3.9558","1.96%"
"Aug 20, 2018","3.9700","3.9139","3.9715","3.9139","1.49%"
"Aug 17, 2018","3.9116","3.9078","3.9537","3.9036","0.11%"
"Aug 16, 2018","3.9072","3.9055","3.9297","3.8672","0.04%"
"Aug 15, 2018","3.9055","3.8665","3.9275","3.8660","0.99%"
"Aug 14, 2018","3.8673","3.8849","3.9038","3.8590","-0.43%"
"Aug 13, 2018","3.8840","3.8585","3.9292","3.8585","0.63%"
"Aug 10, 2018","3.8596","3.8020","3.8746","3.8009","1.53%"
"Aug 09, 2018","3.8015","3.7718","3.8217","3.7718","0.78%"
"Aug 08, 2018","3.7721","3.7525","3.7734","3.7355","0.55%"
"Aug 07, 2018","3.7515","3.7370","3.7723","3.7033","0.41%"
"Aug 06, 2018","3.7363","3.7048","3.7372","3.6902","0.76%"
"Aug 03, 2018","3.7080","3.7519","3.7539","3.7000","-1.13%"
"Aug 02, 2018","3.7503","3.7520","3.7822","3.7491","0.01%"
"Aug 01, 2018","3.7499","3.7565","3.7703","3.7310","-0.17%"
"Jul 31, 2018","3.7563","3.7300","3.7645","3.7220","0.69%"
"Jul 30, 2018","3.7307","3.7139","3.7323","3.6956","0.52%"
"Jul 27, 2018","3.7114","3.7464","3.7477","3.7065","-0.93%"
"Jul 26, 2018","3.7462","3.6886","3.7483","3.6886","1.56%"
"Jul 25, 2018","3.6886","3.7483","3.7485","3.6886","-1.59%"
"Jul 24, 2018","3.7481","3.7833","3.7872","3.7321","-0.91%"
"Jul 23, 2018","3.7826","3.7662","3.8028","3.7662","0.38%"
"Jul 20, 2018","3.7681","3.8319","3.8319","3.7584","-1.60%"
"Jul 19, 2018","3.8295","3.8495","3.8923","3.8225","-0.56%"
"Jul 18, 2018","3.8512","3.8373","3.8647","3.8190","0.32%"
"Jul 17, 2018","3.8388","3.8634","3.8801","3.8386","-0.56%"
"Jul 16, 2018","3.8605","3.8516","3.8742","3.8337","0.23%"
"Jul 13, 2018","3.8518","3.8821","3.9005","3.8441","-0.78%"
"Jul 12, 2018","3.8822","3.8744","3.9030","3.8373","0.13%"
"Jul 11, 2018","3.8773","3.8169","3.8859","3.8135","1.63%"
"Jul 10, 2018","3.8152","3.8836","3.8872","3.7936","-1.48%"
"Jul 09, 2018","3.8727","3.8653","3.8727","3.8649","0.26%"
"Jul 06, 2018","3.8628","3.9322","3.9529","3.8594","-1.78%"
"Jul 05, 2018","3.9327","3.9133","3.9417","3.8855","0.49%"
"Jul 04, 2018","3.9137","3.8941","3.9194","3.8855","0.42%"
"Jul 03, 2018","3.8975","3.9125","3.9152","3.8731","-0.39%"
"Jul 02, 2018","3.9129","3.8790","3.9207","3.8761","0.92%"
"Jun 29, 2018","3.8771","3.8582","3.8801","3.8283","0.38%"
"Jun 28, 2018","3.8624","3.8611","3.8779","3.8350","-0.01%"
"Jun 27, 2018","3.8628","3.7990","3.8773","3.7904","1.61%"
"Jun 26, 2018","3.8016","3.7740","3.8033","3.7612","0.66%"
"Jun 25, 2018","3.7767","3.7887","3.7887","3.7618","-0.25%"
"Jun 22, 2018","3.7860","3.7687","3.7896","3.7353","0.45%"
"Jun 21, 2018","3.7691","3.7697","3.8048","3.7535","-0.06%"
"Jun 20, 2018","3.7715","3.7447","3.7868","3.7058","0.65%"
"Jun 19, 2018","3.7471","3.7471","3.7864","3.7178","0.00%"
"Jun 18, 2018","3.7470","3.7310","3.7661","3.7282","0.47%"
"Jun 15, 2018","3.7296","3.8060","3.8060","3.7147","-2.01%"
"Jun 14, 2018","3.8060","3.7208","3.8161","3.6862","2.31%"
"Jun 13, 2018","3.7201","3.7180","3.7386","3.6845","0.04%"
"Jun 12, 2018","3.7185","3.7075","3.7300","3.6685","0.24%"
"Jun 11, 2018","3.7097","3.7101","3.7306","3.6714","0.01%"
"Jun 08, 2018","3.7094","3.9032","3.9068","3.6928","-5.08%"
"Jun 07, 2018","3.9078","3.8489","3.9684","3.8466","1.53%"
"Jun 06, 2018","3.8488","3.8086","3.8555","3.8049","1.10%"
"Jun 05, 2018","3.8068","3.7452","3.8176","3.7452","1.60%"
"Jun 04, 2018","3.7468","3.7663","3.7671","3.7260","-0.44%"
"Jun 01, 2018","3.7633","3.7250","3.7706","3.7207","1.07%"
"May 31, 2018","3.7235","3.7251","3.7272","3.7235","-0.02%"
"May 30, 2018","3.7241","3.7249","3.7678","3.6794","-0.03%"
"May 29, 2018","3.7254","3.7346","3.7702","3.7117","-0.26%"
"May 28, 2018","3.7352","3.6522","3.7465","3.6520","2.27%"
"May 25, 2018","3.6524","3.6463","3.6791","3.6425","0.08%"
"May 24, 2018","3.6496","3.6275","3.6564","3.6273","0.57%"
"May 23, 2018","3.6288","3.6452","3.6799","3.6166","-0.44%"
"May 22, 2018","3.6448","3.6772","3.6789","3.6265","-0.88%"
"May 21, 2018","3.6772","3.7370","3.7382","3.6709","-1.60%"
"May 18, 2018","3.7370","3.6976","3.7772","3.6947","1.09%"
"May 17, 2018","3.6966","3.6749","3.7136","3.6444","0.56%"
"May 16, 2018","3.6761","3.6536","3.6955","3.6528","0.60%"
"May 15, 2018","3.6540","3.6239","3.6942","3.6218","0.85%"
"May 14, 2018","3.6231","3.5992","3.6412","3.5729","0.64%"
"May 11, 2018","3.5999","3.5495","3.6130","3.5434","1.40%"
"May 10, 2018","3.5502","3.5937","3.5950","3.5424","-1.17%"
"May 09, 2018","3.5924","3.5638","3.6101","3.5591","0.81%"
"May 08, 2018","3.5636","3.5514","3.5941","3.5509","0.29%"
"May 07, 2018","3.5534","3.5316","3.5598","3.5316","0.65%"
"May 04, 2018","3.5303","3.5274","3.5494","3.5141","0.06%"
"May 03, 2018","3.5282","3.5507","3.5673","3.5199","-0.66%"
"May 02, 2018","3.5518","3.5078","3.5547","3.5078","1.26%"
"May 01, 2018","3.5076","3.5075","3.5078","3.5074","0.01%"
"Apr 30, 2018","3.5072","3.4569","3.5095","3.4569","1.46%"
"Apr 27, 2018","3.4568","3.4764","3.4816","3.4533","-0.54%"
"Apr 26, 2018","3.4755","3.4851","3.5088","3.4745","-0.27%"
"Apr 25, 2018","3.4850","3.4742","3.5160","3.4706","0.39%"
"Apr 24, 2018","3.4714","3.4520","3.4813","3.4354","0.54%"
"Apr 23, 2018","3.4527","3.4142","3.4538","3.4142","1.16%"
"Apr 20, 2018","3.4130","3.3847","3.4182","3.3841","0.72%"
"Apr 19, 2018","3.3885","3.3811","3.4106","3.3802","0.24%"
"Apr 18, 2018","3.3805","3.4080","3.4097","3.3729","-0.81%"
"Apr 17, 2018","3.4080","3.4215","3.4217","3.3887","-0.33%"
"Apr 16, 2018","3.4194","3.4251","3.4362","3.4057","-0.08%"
"Apr 13, 2018","3.4223","3.4122","3.4308","3.3963","0.26%"
"Apr 12, 2018","3.4133","3.3752","3.4202","3.3651","1.15%"
"Apr 11, 2018","3.3746","3.4066","3.4247","3.3727","-1.00%"
"Apr 10, 2018","3.4088","3.4216","3.4357","3.4001","-0.33%"
"Apr 09, 2018","3.4200","3.3697","3.4247","3.3641","1.49%"
"Apr 06, 2018","3.3697","3.3453","3.3807","3.3424","0.74%"
"Apr 05, 2018","3.3449","3.3310","3.3500","3.2961","0.46%"
"Apr 04, 2018","3.3297","3.3411","3.3685","3.3269","-0.35%"
"Apr 03, 2018","3.3413","3.3095","3.3443","3.3026","0.91%"
"Apr 02, 2018","3.3112","3.3056","3.3251","3.2973","0.18%"
"Mar 30, 2018","3.3051","3.3044","3.3051","3.3040","-0.03%"
"Mar 29, 2018","3.3060","3.3211","3.3295","3.2926","-0.44%"
"Mar 28, 2018","3.3205","3.3288","3.3469","3.3195","-0.25%"
